GEO_ID,STATE,COUNTY,NAME,STATE_COUNTY,LSAD,CENSUSAREA
0500000US45001,45,1,Abbeville,South Carolina Abbeville,County,490.484
0500000US22001,22,1,Acadia,Louisiana Acadia,Parish,655.119
0500000US51001,51,1,Accomack,Virginia Accomack,County,449.496
0500000US16001,16,1,Ada,Idaho Ada,County,1052.576
0500000US19001,19,1,Adair,Iowa Adair,County,569.271
0500000US21001,21,1,Adair,Kentucky Adair,County,405.283
0500000US29001,29,1,Adair,Missouri Adair,County,567.324
0500000US40001,40,1,Adair,Oklahoma Adair,County,573.477
0500000US08001,8,1,Adams,Colorado Adams,County,1167.653
0500000US18001,18,1,Adams,Idaho Adams,County,339.028
0500000US31001,31,1,Adams,Illinois Adams,County,563.272
0500000US55001,55,1,Adams,Indiana Adams,County,645.646
0500000US19003,19,3,Adams,Iowa Adams,County,423.439
0500000US28001,28,1,Adams,Mississippi Adams,County,462.407
0500000US16003,16,3,Adams,Nebraska Adams,County,1363.056
0500000US17001,17,1,Adams,North Dakota Adams,County,855.202
0500000US38001,38,1,Adams,Ohio Adams,County,987.619
0500000US42001,42,1,Adams,Pennsylvania Adams,County,518.668
0500000US39001,39,1,Adams,Washington Adams,County,583.867
0500000US53001,53,1,Adams,Wisconsin Adams,County,1924.978
0500000US50001,50,1,Addison,Vermont Addison,County,766.325
0500000US72001,72,1,Adjuntas,Puerto Rico Adjuntas,Muno,66.69
0500000US72003,72,3,Aguada,Puerto Rico Aguada,Muno,30.851
0500000US72005,72,5,Aguadilla,Puerto Rico Aguadilla,Muno,36.529
0500000US72007,72,7,Aguas Buenas,Puerto Rico Aguas Buenas,Muno,30.085
0500000US72009,72,9,Aibonito,Puerto Rico Aibonito,Muno,31.311
0500000US45003,45,3,Aiken,South Carolina Aiken,County,1071.034
0500000US27001,27,1,Aitkin,Minnesota Aitkin,County,1821.663
0500000US12001,12,1,Alachua,Florida Alachua,County,875.02
0500000US37001,37,1,Alamance,North Carolina Alamance,County,423.943
0500000US06001,6,1,Alameda,California Alameda,County,739.017
0500000US08003,8,3,Alamosa,Colorado Alamosa,County,722.643
0500000US36001,36,1,Albany,New York Albany,County,522.804
0500000US56001,56,1,Albany,Wyoming Albany,County,4273.84
0500000US51003,51,3,Albemarle,Virginia Albemarle,County,720.698
0500000US26001,26,1,Alcona,Michigan Alcona,County,674.585
0500000US28003,28,3,Alcorn,Mississippi Alcorn,County,400.038
0500000US02013,2,13,Aleutians East,Alaska Aleutians East,Borough,6981.943
0500000US02016,2,16,Aleutians West,Alaska Aleutians West,CA,4390.276
0500000US37003,37,3,Alexander,Illinois Alexander,County,259.994
0500000US17003,17,3,Alexander,North Carolina Alexander,County,235.509
0500000US51510,51,510,Alexandria,Virginia Alexandria,city,15.027
0500000US40003,40,3,Alfalfa,Oklahoma Alfalfa,County,866.455
0500000US26003,26,3,Alger,Michigan Alger,County,915.07
0500000US19005,19,5,Allamakee,Iowa Allamakee,County,639.082
0500000US26005,26,5,Allegan,Michigan Allegan,County,825.231
0500000US24001,24,1,Allegany,New York Allegany,County,424.158
0500000US36003,36,3,Allegany,Maryland Allegany,County,1029.308
0500000US37005,37,5,Alleghany,North Carolina Alleghany,County,235.059
0500000US51005,51,5,Alleghany,Virginia Alleghany,County,445.457
0500000US42003,42,3,Allegheny,Pennsylvania Allegheny,County,730.075
0500000US22003,22,3,Allen,Indiana Allen,Parish,761.847
0500000US20001,20,1,Allen,Kansas Allen,County,500.303
0500000US39003,39,3,Allen,Kentucky Allen,County,402.496
0500000US18003,18,3,Allen,Louisiana Allen,County,657.308
0500000US21003,21,3,Allen,Ohio Allen,County,344.338
0500000US45005,45,5,Allendale,South Carolina Allendale,County,408.09
0500000US26007,26,7,Alpena,Michigan Alpena,County,571.86
0500000US06003,6,3,Alpine,California Alpine,County,738.332
0500000US06005,6,5,Amador,California Amador,County,594.583
0500000US51007,51,7,Amelia,Virginia Amelia,County,355.269
0500000US51009,51,9,Amherst,Virginia Amherst,County,473.934
0500000US28005,28,5,Amite,Mississippi Amite,County,730.1
0500000US02020,2,20,Anchorage,Puerto Rico Anasco,Muny,1704.683
0500000US21005,21,5,Anderson,Alaska Anchorage,County,201.832
0500000US20003,20,3,Anderson,Kansas Anderson,County,579.646
0500000US45007,45,7,Anderson,Kentucky Anderson,County,715.426
0500000US47001,47,1,Anderson,South Carolina Anderson,County,337.162
0500000US48001,48,1,Anderson,Texas Anderson,County,1062.602
0500000US29003,29,3,Andrew,Tennessee Anderson,County,432.703
0500000US48003,48,3,Andrews,Missouri Andrew,County,1500.713
0500000US23001,23,1,Androscoggin,Texas Andrews,County,467.927
0500000US48005,48,5,Angelina,Maine Androscoggin,County,797.778
0500000US24003,24,3,Anne Arundel,Texas Angelina,County,414.902
0500000US27003,27,3,Anoka,Maryland Anne Arundel,County,423.01
0500000US37007,37,7,Anson,Minnesota Anoka,County,531.452
0500000US31003,31,3,Antelope,North Carolina Anson,County,857.218
0500000US26009,26,9,Antrim,Nebraska Antelope,County,475.703
0500000US72011,72,11,A�asco,Michigan Antrim,Muno,39.285
0500000US04001,4,1,Apache,Arizona Apache,County,11197.521
0500000US19007,19,7,Appanoose,Iowa Appanoose,County,497.292
0500000US13001,13,1,Appling,Georgia Appling,County,507.081
0500000US51011,51,11,Appomattox,Virginia Appomattox,County,333.494
0500000US48007,48,7,Aransas,Texas Aransas,County,252.074
0500000US08005,8,5,Arapahoe,Colorado Arapahoe,County,798.1
0500000US48009,48,9,Archer,Texas Archer,County,903.11
0500000US08007,8,7,Archuleta,Colorado Archuleta,County,1350.175
0500000US72013,72,13,Arecibo,Puerto Rico Arecibo,Muno,125.947
0500000US26011,26,11,Arenac,Michigan Arenac,County,363.191
0500000US05001,5,1,Arkansas,Arkansas Arkansas,County,988.77
0500000US51013,51,13,Arlington,Virginia Arlington,County,25.974
0500000US48011,48,11,Armstrong,Pennsylvania Armstrong,County,909.109
0500000US42005,42,5,Armstrong,Texas Armstrong,County,653.203
0500000US23003,23,3,Aroostook,Maine Aroostook,County,6671.33
0500000US72015,72,15,Arroyo,Puerto Rico Arroyo,Muno,15.008
0500000US31005,31,5,Arthur,Nebraska Arthur,County,715.355
0500000US22005,22,5,Ascension,Louisiana Ascension,Parish,289.981
0500000US37009,37,9,Ashe,North Carolina Ashe,County,426.135
0500000US39005,39,5,Ashland,Ohio Ashland,County,422.95
0500000US55003,55,3,Ashland,Wisconsin Ashland,County,1045.035
0500000US05003,5,3,Ashley,Arkansas Ashley,County,925.349
0500000US39007,39,7,Ashtabula,Ohio Ashtabula,County,701.931
0500000US53003,53,3,Asotin,Washington Asotin,County,636.213
0500000US22007,22,7,Assumption,Louisiana Assumption,Parish,338.658
0500000US48013,48,13,Atascosa,Texas Atascosa,County,1219.544
0500000US20005,20,5,Atchison,Kansas Atchison,County,431.172
0500000US29005,29,5,Atchison,Missouri Atchison,County,547.302
0500000US39009,39,9,Athens,Ohio Athens,County,503.598
0500000US13003,13,3,Atkinson,Georgia Atkinson,County,339.382
0500000US34001,34,1,Atlantic,New Jersey Atlantic,County,555.704
0500000US40005,40,5,Atoka,Oklahoma Atoka,County,975.517
0500000US28007,28,7,Attala,Mississippi Attala,County,734.982
0500000US29007,29,7,Audrain,Missouri Audrain,County,692.235
0500000US19009,19,9,Audubon,Iowa Audubon,County,442.961
0500000US39011,39,11,Auglaize,Ohio Auglaize,County,401.386
0500000US51015,51,15,Augusta,Virginia Augusta,County,966.999
0500000US46003,46,3,Aurora,South Dakota Aurora,County,708.425
0500000US48015,48,15,Austin,Texas Austin,County,646.508
0500000US01001,1,1,Autauga,Alabama Autauga,County,594.436
0500000US37011,37,11,Avery,North Carolina Avery,County,247.087
0500000US22009,22,9,Avoyelles,Louisiana Avoyelles,Parish,832.434
0500000US08009,8,9,Baca,Colorado Baca,County,2554.967
0500000US13005,13,5,Bacon,Georgia Bacon,County,258.576
0500000US48017,48,17,Bailey,Texas Bailey,County,826.797
0500000US12003,12,3,Baker,Florida Baker,County,585.231
0500000US13007,13,7,Baker,Georgia Baker,County,341.944
0500000US41001,41,1,Baker,Oregon Baker,County,3068.357
0500000US13009,13,9,Baldwin,Alabama Baldwin,County,257.844
0500000US01003,1,3,Baldwin,Georgia Baldwin,County,1589.784
0500000US21007,21,7,Ballard,Kentucky Ballard,County,246.659
0500000US24005,24,5,Baltimore,Maryland Baltimore,County,598.302
0500000US24510,24,510,Baltimore,Maryland Baltimore,city,80.944
0500000US45009,45,9,Bamberg,South Carolina Bamberg,County,393.37
0500000US48019,48,19,Bandera,Texas Bandera,County,790.961
0500000US13011,13,11,Banks,Georgia Banks,County,232.091
0500000US31007,31,7,Banner,Nebraska Banner,County,746.114
0500000US16005,16,5,Bannock,Idaho Bannock,County,1111.988
0500000US26013,26,13,Baraga,Michigan Baraga,County,898.257
0500000US20007,20,7,Barber,Kansas Barber,County,1134.073
0500000US54001,54,1,Barbour,Alabama Barbour,County,341.059
0500000US01005,1,5,Barbour,West Virginia Barbour,County,884.876
0500000US72017,72,17,Barceloneta,Puerto Rico Barceloneta,Muno,18.693
0500000US38003,38,3,Barnes,North Dakota Barnes,County,1491.554
0500000US25001,25,1,Barnstable,Massachusetts Barnstable,County,393.723
0500000US45011,45,11,Barnwell,South Carolina Barnwell,County,548.393
0500000US72019,72,19,Barranquitas,Puerto Rico Barranquitas,Muno,34.253
0500000US21009,21,9,Barren,Kentucky Barren,County,487.541
0500000US55005,55,5,Barron,Wisconsin Barron,County,862.711
0500000US13013,13,13,Barrow,Georgia Barrow,County,160.309
0500000US26015,26,15,Barry,Missouri Barry,County,553.092
0500000US29009,29,9,Barry,Michigan Barry,County,778.251
0500000US18005,18,5,Bartholomew,Indiana Bartholomew,County,406.908
0500000US29011,29,11,Barton,Kansas Barton,County,591.921
0500000US20009,20,9,Barton,Missouri Barton,County,895.4
0500000US13015,13,15,Bartow,Georgia Bartow,County,459.544
0500000US48021,48,21,Bastrop,Texas Bastrop,County,888.15
0500000US29013,29,13,Bates,Missouri Bates,County,836.689
0500000US21011,21,11,Bath,Kentucky Bath,County,278.792
0500000US51017,51,17,Bath,Virginia Bath,County,529.158
0500000US05005,5,5,Baxter,Arkansas Baxter,County,554.283
0500000US12005,12,5,Bay,Florida Bay,County,758.459
0500000US26017,26,17,Bay,Michigan Bay,County,442.302
0500000US72021,72,21,Bayam�n,Puerto Rico Bayamon,Muno,44.324
0500000US55007,55,7,Bayfield,Wisconsin Bayfield,County,1477.863
0500000US48023,48,23,Baylor,Texas Baylor,County,867.482
0500000US46005,46,5,Beadle,South Dakota Beadle,County,1258.71
0500000US16007,16,7,Bear Lake,Idaho Bear Lake,County,974.785
0500000US37013,37,13,Beaufort,North Carolina Beaufort,County,827.192
0500000US45013,45,13,Beaufort,South Carolina Beaufort,County,576.28
0500000US22011,22,11,Beauregard,Louisiana Beauregard,Parish,1157.342
0500000US42007,42,7,Beaver,Oklahoma Beaver,County,434.712
0500000US40007,40,7,Beaver,Pennsylvania Beaver,County,1814.672
0500000US49001,49,1,Beaver,Utah Beaver,County,2589.88
0500000US30001,30,1,Beaverhead,Montana Beaverhead,County,5541.624
0500000US27005,27,5,Becker,Minnesota Becker,County,1315.203
0500000US40009,40,9,Beckham,Oklahoma Beckham,County,901.805
0500000US47003,47,3,Bedford,Pennsylvania Bedford,County,473.635
0500000US51515,51,515,Bedford,Tennessee Bedford,city,6.878
0500000US42009,42,9,Bedford,Virginia Bedford,County,1012.296
0500000US51019,51,19,Bedford,Texas Bee,County,753.021
0500000US48025,48,25,Bee,New Hampshire Belknap,County,880.239
0500000US33001,33,1,Belknap,Kentucky Bell,County,400.232
0500000US48027,48,27,Bell,Texas Bell,County,1051.016
0500000US21013,21,13,Bell,Ohio Belmont,County,359
0500000US39013,39,13,Belmont,Minnesota Beltrami,County,532.129
0500000US27007,27,7,Beltrami,Georgia Ben Hill,County,2504.94
0500000US13017,13,17,Ben Hill,Idaho Benewah,County,250.121
0500000US16009,16,9,Benewah,South Dakota Bennett,County,776.617
0500000US46007,46,7,Bennett,Vermont Bennington,County,1184.709
0500000US50003,50,3,Bennington,North Dakota Benson,County,674.98
0500000US38005,38,5,Benson,Colorado Bent,County,1388.708
0500000US08011,8,11,Bent,Arkansas Benton,County,1512.861
0500000US18007,18,7,Benton,Indiana Benton,County,406.418
0500000US27009,27,9,Benton,Iowa Benton,County,408.301
0500000US29015,29,15,Benton,Minnesota Benton,County,704.06
0500000US47005,47,5,Benton,Mississippi Benton,County,394.142
0500000US05007,5,7,Benton,Missouri Benton,County,847.357
0500000US19011,19,11,Benton,Oregon Benton,County,716.265
0500000US28009,28,9,Benton,Washington Benton,County,406.616
0500000US41003,41,3,Benton,Tennessee Benton,County,675.941
0500000US53005,53,5,Benton,Michigan Benzie,County,1700.379
0500000US26019,26,19,Benzie,New Jersey Bergen,County,319.704
0500000US34003,34,3,Bergen,South Carolina Berkeley,County,233.009
0500000US45015,45,15,Berkeley,West Virginia Berkeley,County,1098.857
0500000US54003,54,3,Berkeley,Pennsylvania Berks,County,321.142
0500000US42011,42,11,Berks,Massachusetts Berkshire,County,856.506
0500000US25003,25,3,Berkshire,New Mexico Bernalillo,County,926.825
0500000US35001,35,1,Bernalillo,Georgia Berrien,County,1160.828
0500000US13019,13,19,Berrien,Michigan Berrien,County,451.897
0500000US26021,26,21,Berrien,North Carolina Bertie,County,567.747
0500000US37015,37,15,Bertie,Alaska Bethel,County,699.27
0500000US02050,2,50,Bethel,Texas Bexar,CA,40570.004
0500000US48029,48,29,Bexar,Alabama Bibb,County,1239.82
0500000US01007,1,7,Bibb,Georgia Bibb,County,622.582
0500000US13021,13,21,Bibb,Louisiana Bienville,County,249.762
0500000US22013,22,13,Bienville,Wyoming Big Horn,Parish,811.268
0500000US30003,30,3,Big Horn,Montana Big Horn,County,4995.462
0500000US56003,56,3,Big Horn,Minnesota Big Stone,County,3137.097
0500000US27011,27,11,Big Stone,North Dakota Billings,County,499.022
0500000US38007,38,7,Billings,Idaho Bingham,County,1148.853
0500000US16011,16,11,Bingham,Iowa Black Hawk,County,2093.978
0500000US19013,19,13,Black Hawk,Indiana Blackford,County,565.769
0500000US18009,18,9,Blackford,North Carolina Bladen,County,165.08
0500000US37017,37,17,Bladen,Idaho Blaine,County,874.328
0500000US31009,31,9,Blaine,Nebraska Blaine,County,710.874
0500000US40011,40,11,Blaine,Oklahoma Blaine,County,928.424
0500000US16013,16,13,Blaine,Montana Blaine,County,2643.586
0500000US30005,30,5,Blaine,Pennsylvania Blair,County,4227.546
0500000US42013,42,13,Blair,Texas Blanco,County,525.8
0500000US48031,48,31,Blanco,Virginia Bland,County,709.251
0500000US51021,51,21,Bland,Georgia Bleckley,County,357.725
0500000US13023,13,23,Bleckley,Tennessee Bledsoe,County,215.87
0500000US47007,47,7,Bledsoe,Alabama Blount,County,406.425
0500000US01009,1,9,Blount,Tennessee Blount,County,644.776
0500000US47009,47,9,Blount,Minnesota Blue Earth,County,558.706
0500000US27013,27,13,Blue Earth,Idaho Boise,County,747.844
0500000US16015,16,15,Boise,Mississippi Bolivar,County,1899.237
0500000US28011,28,11,Bolivar,Missouri Bollinger,County,876.573
0500000US29017,29,17,Bollinger,South Dakota Bon Homme,County,617.906
0500000US46009,46,9,Bon Homme,Illinois Bond,County,563.701
0500000US17005,17,5,Bond,Idaho Bonner,County,380.279
0500000US16017,16,17,Bonner,Idaho Bonneville,County,1734.573
0500000US16019,16,19,Bonneville,Arkansas Boone,County,1866.077
0500000US18011,18,11,Boone,Illinois Boone,County,422.913
0500000US17007,17,7,Boone,Indiana Boone,County,280.719
0500000US05009,5,9,Boone,Iowa Boone,County,590.231
0500000US19015,19,15,Boone,Kentucky Boone,County,571.569
0500000US21015,21,15,Boone,Missouri Boone,County,246.359
0500000US31011,31,11,Boone,Nebraska Boone,County,686.554
0500000US29019,29,19,Boone,West Virginia Boone,County,685.414
0500000US54005,54,5,Boone,Texas Borden,County,501.543
0500000US48033,48,33,Borden,Texas Bosque,County,897.443
0500000US48035,48,35,Bosque,Louisiana Bossier,County,982.978
0500000US22015,22,15,Bossier,Virginia Botetourt,Parish,840.057
0500000US51023,51,23,Botetourt,North Dakota Bottineau,County,541.202
0500000US38009,38,9,Bottineau,Colorado Boulder,County,1668.421
0500000US08013,8,13,Boulder,Idaho Boundary,County,726.289
0500000US16021,16,21,Boundary,Kansas Bourbon,County,1268.56
0500000US21017,21,17,Bourbon,Kentucky Bourbon,County,289.719
0500000US20011,20,11,Bourbon,Texas Bowie,County,635.471
0500000US48037,48,37,Bowie,North Dakota Bowman,County,885.006
0500000US38011,38,11,Bowman,Nebraska Box Butte,County,1161.807
0500000US31013,31,13,Box Butte,Utah Box Elder,County,1075.293
0500000US49003,49,3,Box Elder,Kentucky Boyd,County,5745.551
0500000US21019,21,19,Boyd,Nebraska Boyd,County,159.864
0500000US31015,31,15,Boyd,Kentucky Boyle,County,539.94
0500000US21021,21,21,Boyle,Kentucky Bracken,County,180.169
0500000US21023,21,23,Bracken,Florida Bradford,County,205.612
0500000US42015,42,15,Bradford,Pennsylvania Bradford,County,1147.399
0500000US12007,12,7,Bradford,Arkansas Bradley,County,293.962
0500000US05011,5,11,Bradley,Tennessee Bradley,County,649.231
0500000US47011,47,11,Bradley,Michigan Branch,County,328.762
0500000US26023,26,23,Branch,Georgia Brantley,County,506.369
0500000US13025,13,25,Brantley,West Virginia Braxton,County,442.362
0500000US54007,54,7,Braxton,Texas Brazoria,County,510.812
0500000US48039,48,39,Brazoria,Texas Brazos,County,1357.701
0500000US48041,48,41,Brazos,Kentucky Breathitt,County,585.445
0500000US21025,21,25,Breathitt,Kentucky Breckinridge,County,492.413
0500000US21027,21,27,Breckinridge,Iowa Bremer,County,567.172
0500000US19017,19,17,Bremer,Florida Brevard,County,435.477
0500000US12009,12,9,Brevard,Texas Brewster,County,1015.664
0500000US48043,48,43,Brewster,Texas Briscoe,County,6183.733
0500000US48045,48,45,Briscoe,Massachusetts Bristol,County,900.001
0500000US25005,25,5,Bristol,Rhode Island Bristol,County,553.096
0500000US44001,44,1,Bristol,Virginia Bristol,County,24.164
0500000US51520,51,520,Bristol,Alaska Bristol Bay,city,13.013
0500000US02060,2,60,Bristol Bay,Montana Broadwater,Borough,503.843
0500000US30007,30,7,Broadwater,New York Bronx,County,1192.541
0500000US36005,36,5,Bronx,West Virginia Brooke,County,42.096
0500000US54009,54,9,Brooke,South Dakota Brookings,County,89.205
0500000US46011,46,11,Brookings,Georgia Brooks,County,792.206
0500000US48047,48,47,Brooks,Texas Brooks,County,943.364
0500000US13027,13,27,Brooks,New York Broome,County,493.046
0500000US36007,36,7,Broome,Colorado Broomfield,County,705.766
0500000US08014,8,14,Broomfield,Florida Broward,County,33.034
0500000US12011,12,11,Broward,Illinois Brown,County,1209.785
0500000US17009,17,9,Brown,Indiana Brown,County,305.607
0500000US20013,20,13,Brown,Kansas Brown,County,570.872
0500000US31017,31,17,Brown,Minnesota Brown,County,1221.333
0500000US46013,46,13,Brown,Nebraska Brown,County,1712.981
0500000US27015,27,15,Brown,Ohio Brown,County,611.09
0500000US18013,18,13,Brown,South Dakota Brown,County,311.981
0500000US39015,39,15,Brown,Texas Brown,County,490.016
0500000US55009,55,9,Brown,Wisconsin Brown,County,529.708
0500000US48049,48,49,Brown,South Dakota Brule,County,944.433
0500000US46015,46,15,Brule,North Carolina Brunswick,County,817.24
0500000US51025,51,25,Brunswick,Virginia Brunswick,County,566.173
0500000US37019,37,19,Brunswick,Georgia Bryan,County,846.973
0500000US13029,13,29,Bryan,Oklahoma Bryan,County,435.967
0500000US40013,40,13,Bryan,Iowa Buchanan,County,904.471
0500000US19019,19,19,Buchanan,Missouri Buchanan,County,571.02
0500000US29021,29,21,Buchanan,Virginia Buchanan,County,408.027
0500000US51027,51,27,Buchanan,Virginia Buckingham,County,502.763
0500000US51029,51,29,Buckingham,Pennsylvania Bucks,County,579.657
0500000US42017,42,17,Bucks,Iowa Buena Vista,County,604.307
0500000US19021,19,21,Buena Vista,Virginia Buena Vista,County,574.915
0500000US51530,51,530,Buena Vista,Nebraska Buffalo,city,6.704
0500000US46017,46,17,Buffalo,South Dakota Buffalo,County,471.384
0500000US31019,31,19,Buffalo,Wisconsin Buffalo,County,968.112
0500000US55011,55,11,Buffalo,Kentucky Bullitt,County,671.635
0500000US21029,21,29,Bullitt,Georgia Bulloch,County,297.024
0500000US13031,13,31,Bulloch,Alabama Bullock,County,672.809
0500000US01011,1,11,Bullock,North Carolina Buncombe,County,622.805
0500000US37021,37,21,Buncombe,Illinois Bureau,County,656.672
0500000US17011,17,11,Bureau,Georgia Burke,County,869.031
0500000US38013,38,13,Burke,North Carolina Burke,County,1103.568
0500000US13033,13,33,Burke,North Dakota Burke,County,826.968
0500000US37023,37,23,Burke,North Dakota Burleigh,County,507.099
0500000US38015,38,15,Burleigh,Texas Burleson,County,1632.653
0500000US48051,48,51,Burleson,New Jersey Burlington,County,659.026
0500000US34005,34,5,Burlington,Texas Burnet,County,798.576
0500000US48053,48,53,Burnet,Wisconsin Burnett,County,994.258
0500000US55013,55,13,Burnett,Nebraska Burt,County,821.848
0500000US31021,31,21,Burt,Alabama Butler,County,491.581
0500000US19023,19,23,Butler,Iowa Butler,County,580.131
0500000US01013,1,13,Butler,Kansas Butler,County,776.829
0500000US21031,21,31,Butler,Kentucky Butler,County,426.088
0500000US20015,20,15,Butler,Missouri Butler,County,1429.863
0500000US31023,31,23,Butler,Nebraska Butler,County,584.907
0500000US42019,42,19,Butler,Ohio Butler,County,788.604
0500000US39017,39,17,Butler,Pennsylvania Butler,County,467.056
0500000US29023,29,23,Butler,Idaho Butte,County,694.669
0500000US06007,6,7,Butte,South Dakota Butte,County,1636.464
0500000US16023,16,23,Butte,California Butte,County,2231.667
0500000US46019,46,19,Butte,Georgia Butts,County,2249.899
0500000US13035,13,35,Butts,North Carolina Cabarrus,County,184.393
0500000US37025,37,25,Cabarrus,West Virginia Cabell,County,361.749
0500000US54011,54,11,Cabell,Puerto Rico Cabo Rojo,County,281.018
0500000US72023,72,23,Cabo Rojo,Utah Cache,Muno,70.374
0500000US49005,49,5,Cache,Louisiana Caddo,County,1164.813
0500000US22017,22,17,Caddo,Oklahoma Caddo,Parish,878.539
0500000US40015,40,15,Caddo,Puerto Rico Caguas,County,1278.289
0500000US72025,72,25,Caguas,California Calaveras,Muno,58.597
0500000US06009,6,9,Calaveras,Louisiana Calcasieu,County,1020.012
0500000US22019,22,19,Calcasieu,Kentucky Caldwell,Parish,1063.659
0500000US29025,29,25,Caldwell,Louisiana Caldwell,County,426.393
0500000US22021,22,21,Caldwell,Missouri Caldwell,Parish,529.425
0500000US21033,21,33,Caldwell,North Carolina Caldwell,County,344.791
0500000US37027,37,27,Caldwell,Texas Caldwell,County,471.566
0500000US48055,48,55,Caldwell,Vermont Caledonia,County,545.257
0500000US50005,50,5,Caledonia,Arkansas Calhoun,County,648.864
0500000US12013,12,13,Calhoun,Alabama Calhoun,County,567.334
0500000US28013,28,13,Calhoun,Florida Calhoun,County,586.573
0500000US26025,26,25,Calhoun,Georgia Calhoun,County,706.233
0500000US54013,54,13,Calhoun,Illinois Calhoun,County,279.249
0500000US05013,5,13,Calhoun,Iowa Calhoun,County,628.581
0500000US13037,13,37,Calhoun,Mississippi Calhoun,County,280.367
0500000US19025,19,25,Calhoun,South Carolina Calhoun,County,569.968
0500000US01015,1,15,Calhoun,Texas Calhoun,County,605.868
0500000US17013,17,13,Calhoun,Michigan Calhoun,County,253.825
0500000US45017,45,17,Calhoun,West Virginia Calhoun,County,381.151
0500000US48057,48,57,Calhoun,Texas Callahan,County,506.84
0500000US48059,48,59,Callahan,Missouri Callaway,County,899.372
0500000US29027,29,27,Callaway,Kentucky Calloway,County,834.575
0500000US21035,21,35,Calloway,Wisconsin Calumet,County,385.021
0500000US55015,55,15,Calumet,Maryland Calvert,County,318.236
0500000US24009,24,9,Calvert,Idaho Camas,County,213.152
0500000US16025,16,25,Camas,Pennsylvania Cambria,County,1074.493
0500000US42021,42,21,Cambria,Missouri Camden,County,688.351
0500000US13039,13,39,Camden,New Jersey Camden,County,613.025
0500000US37029,37,29,Camden,North Carolina Camden,County,240.556
0500000US34007,34,7,Camden,Georgia Camden,County,221.263
0500000US29029,29,29,Camden,Louisiana Cameron,County,655.923
0500000US42023,42,23,Cameron,Pennsylvania Cameron,County,396.231
0500000US22023,22,23,Cameron,Texas Cameron,Parish,1284.887
0500000US48061,48,61,Cameron,Texas Camp,County,890.922
0500000US48063,48,63,Camp,Kentucky Campbell,County,195.826
0500000US56005,56,5,Campbell,South Dakota Campbell,County,4802.709
0500000US21037,21,37,Campbell,Wyoming Campbell,County,151.308
0500000US47013,47,13,Campbell,Tennessee Campbell,County,480.191
0500000US46021,46,21,Campbell,Virginia Campbell,County,733.677
0500000US51031,51,31,Campbell,Puerto Rico Camuy,County,503.867
0500000US72027,72,27,Camuy,Oklahoma Canadian,Muno,46.355
0500000US40017,40,17,Canadian,Georgia Candler,County,896.626
0500000US13043,13,43,Candler,Tennessee Cannon,County,243.044
0500000US47015,47,15,Cannon,Puerto Rico Canovanas,County,265.635
0500000US72029,72,29,Can�vanas,Idaho Canyon,Muno,32.865
0500000US16027,16,27,Canyon,Missouri Cape Girardeau,County,587.37
0500000US29031,29,31,Cape Girardeau,New Jersey Cape May,County,578.535
0500000US34009,34,9,Cape May,Pennsylvania Carbon,County,251.425
0500000US30009,30,9,Carbon,Utah Carbon,County,2048.788
0500000US42025,42,25,Carbon,Wyoming Carbon,County,381.46
0500000US49007,49,7,Carbon,Montana Carbon,County,1478.493
0500000US56007,56,7,Carbon,Idaho Caribou,County,7897.578
0500000US16029,16,29,Caribou,Kentucky Carlisle,County,1764.146
0500000US21039,21,39,Carlisle,Minnesota Carlton,County,189.434
0500000US27017,27,17,Carlton,Puerto Rico Carolina,County,861.381
0500000US72031,72,31,Carolina,Maryland Caroline,Muno,45.321
0500000US24011,24,11,Caroline,Virginia Caroline,County,319.419
0500000US51033,51,33,Caroline,Arkansas Carroll,County,527.513
0500000US19027,19,27,Carroll,Georgia Carroll,County,569.437
0500000US39019,39,19,Carroll,Illinois Carroll,County,394.609
0500000US47017,47,17,Carroll,Indiana Carroll,County,599.252
0500000US51035,51,35,Carroll,Iowa Carroll,County,474.69
0500000US05015,5,15,Carroll,Kentucky Carroll,County,630.087
0500000US13045,13,45,Carroll,Mississippi Carroll,County,499.076
0500000US21041,21,41,Carroll,Missouri Carroll,County,128.569
0500000US28015,28,15,Carroll,New Hampshire Carroll,County,628.243
0500000US24013,24,13,Carroll,Ohio Carroll,County,447.595
0500000US17015,17,15,Carroll,Virginia Carroll,County,444.807
0500000US18015,18,15,Carroll,Tennessee Carroll,County,372.224
0500000US33003,33,3,Carroll,Maryland Carroll,County,931.061
0500000US29033,29,33,Carroll,Texas Carson,County,694.621
0500000US48065,48,65,Carson,Nevada Carson City,County,920.22
0500000US32510,32,510,Carson City,Kentucky Carter,,144.662
0500000US29035,29,35,Carter,Missouri Carter,County,507.361
0500000US30011,30,11,Carter,Oklahoma Carter,County,3340.752
0500000US40019,40,19,Carter,Tennessee Carter,County,822.175
0500000US21043,21,43,Carter,Montana Carter,County,409.496
0500000US47019,47,19,Carter,North Carolina Carteret,County,341.203
0500000US37031,37,31,Carteret,Minnesota Carver,County,506.251
0500000US27019,27,19,Carver,Montana Cascade,County,354.325
0500000US30013,30,13,Cascade,Kentucky Casey,County,2698.158
0500000US21045,21,45,Casey,Illinois Cass,County,444.23
0500000US18017,18,17,Cass,Indiana Cass,County,412.155
0500000US38017,38,17,Cass,Iowa Cass,County,1764.937
0500000US26027,26,27,Cass,Minnesota Cass,County,490.062
